Value,Type
35.690000000000005,Original
48.21,Original
74.97,Original
103.8,Original
109.6,Original
111.98,Original
116.92999999999998,Original
122.79999999999998,Original
120.54999999999998,Original
111.94999999999996,Original
103.84000000000005,Original
79.64,Original
49.67,Original
36.43000000000001,Original
31.75,Original
30.910000000000007,Original
31.00999999999999,Original
30.420000000000005,Original
29.17,Original
28.8,Original
29.72,Original
32.71000000000001,Original
30.030000000000005,Original
32.59,Original
34.25,Original
51.56,Original
88.03,Original
114.74,Original
121.27999999999996,Original
120.53999999999998,Original
121.6,Original
128.86,Original
127.68,Original
117.95000000000002,Original
108.71999999999998,Original
83.21000000000004,Original
58.01,Original
49.45,Original
39.620000000000005,Original
40.37,Original
34.93,Original
34.10999999999999,Original
31.570000000000007,Original
29.520000000000007,Original
28.540000000000003,Original
31.500000000000007,Original
32.81999999999999,Original
33.33,Original
34.43,Original
50.75,Original
83.75999999999999,Original
111.97,Original
120.51999999999998,Original
120.25999999999996,Original
123.41,Original
129.38,Original
127.24,Original
118.4,Original
111.23,Original
80.03999999999998,Original
54.50000000000001,Original
45.21,Original
40.57999999999999,Original
36.58,Original
31.760000000000005,Original
30.55,Original
30.97,Original
29.16,Original
30.22,Original
32.370000000000005,Original
30.86,Original
32.47,Original
34.35,Original
49.93,Original
84.37,Original
114.46,Original
118.56,Original
120.11,Original
124.84000000000002,Original
131.20000000000002,Original
128.62,Original
121.9,Original
111.51999999999998,Original
79.62999999999998,Original
54.05,Original
39.53,Original
37.14,Original
31.140000000000004,Original
28.54,Original
29.6,Original
28.82,Original
29.55,Original
30.710000000000004,Original
31.09,Original
33.79000000000002,Original
32.71000000000001,Original
33.51,Original
48.93,Original
80.45999999999998,Original
105.84999999999998,Original
116.57,Original
118.02,Original
117.31,Original
120.68000000000002,Original
114.72999999999996,Original
106.40999999999998,Original
86.67999999999998,Original
64.05,Original
48.84000000000001,Original
41.28,Original
38.080000000000005,Original
35.94,Original
28.9,Original
28.5,Original
28.109999999999992,Original
28.379999999999992,Original
28.42,Original
28.35,Original
28.21999999999999,Original
27.25,Original
27.93,Original
31.910000000000004,Original
32.27,Original
33.10000000000001,Original
33.830000000000005,Original
33.34,Original
36.280000000000015,Original
36.260000000000005,Original
35.97,Original
35.83999999999999,Original
37.73,Original
36.75000000000001,Original
32.580000000000005,Original
31.300000000000008,Original
31.050000000000004,Original
31.000000000000004,Original
31.89,Original
29.53,Original
27.82,Original
27.92,Original
28.19,Original
27.87,Original
28.289999999999992,Original
27.41,Original
27.61,Original
31.76,Original
32.940000000000005,Original
34.459999999999994,Original
34.77,Original
33.870000000000005,Original
34.18999999999999,Original
34.660000000000004,Original
34.4,Original
35.36000000000001,Original
37.49999999999999,Original
38.07999999999999,Original
34.73,Original
34.79999999999999,Original
35.84,Original
36.72,Original
31.5,Original
27.790000000000006,Original
27.68,Original
27.61,Original
27.55,Original
31.570000000000007,Original
32.89,Original
34.050000000000004,Original
40.34,Original
47.81,Original
81.18999999999998,Original
113.35,Original
118.23000000000002,Original
117.28000000000002,Original
117.91,Original
123.58000000000006,Original
119.76999999999995,Original
112.34,Original
101.61,Original
77.17000000000002,Original
47.97,Original
36.06,Original
32.82,Original
29.03,Original
29.2,Original
28.28,Original
28.510000000000005,Original
28.96,Original
29.939999999999987,Original
32.21000000000001,Original
29.480000000000008,Original
31.509999999999994,Original
33.25,Original
49.59,Original
79.87000000000003,Original
106.78,Original
114.54999999999998,Original
112.9,Original
115.48999999999997,Original
122.49,Original
119.46000000000002,Original
109.92,Original
103.76,Original
78.54,Original
52.86999999999999,Original
48.21000000000001,Original
47.05,Original
35.400000000000006,Original
29.829999999999995,Original
30.34,Original
30.58,Original
27.6,Original
27.56,Original
30.480000000000004,Original
31.82,Original
28.75,Original
33.37,Original
49.10000000000001,Original
79.15000000000002,Original
105.62999999999998,Original
109.45000000000002,Original
112.55999999999996,Original
115.62999999999998,Original
120.43,Original
121.78,Original
109.97,Original
99.0,Original
77.48,Original
47.23000000000001,Original
38.78,Original
36.39999999999999,Original
35.370000000000005,Original
35.12,Original
32.39,Original
28.88,Original
28.330000000000005,Original
28.49,Original
30.980000000000004,Original
32.2,Original
30.6,Original
34.709999999999994,Original
47.99,Original
79.57000000000002,Original
105.82999999999998,Original
111.57,Original
117.26999999999998,Original
115.20999999999997,Original
122.4,Original
122.71,Original
116.91999999999994,Original
101.32999999999998,Original
73.67,Original
52.52,Original
46.57000000000001,Original
40.42999999999999,Original
36.52,Original
34.54999999999999,Original
32.77,Original
33.81,Original
31.31,Original
32.08,Original
33.910000000000004,Original
34.290000000000006,Original
32.56,Original
37.38,Original
51.66,Original
79.82,Original
105.01,Original
108.54999999999998,Original
114.89,Original
116.51,Original
117.97999999999996,Original
114.85,Original
105.34,Original
91.18,Original
64.21,Original
49.530000000000015,Original
39.32,Original
41.92,Original
38.45,Original
32.64,Original
32.489999999999995,Original
32.47,Original
32.14,Original
30.380000000000003,Original
30.649999999999995,Original
30.250000000000004,Original
29.78,Original
29.62,Original
34.19,Original
36.48,Original
37.510000000000005,Original
38.03,Original
41.32999999999999,Original
37.74,Original
36.39999999999999,Original
36.4,Original
36.63999999999999,Original
36.31,Original
37.71999999999999,Original
36.690000000000005,Original
34.42999999999999,Original
34.36000000000001,Original
34.03,Original
33.959999999999994,Original
31.12,Original
31.12,Original
31.370000000000008,Original
31.27,Original
30.48,Original
30.61,Original
29.770000000000003,Original
30.329999999999995,Original
34.129999999999995,Original
34.540000000000006,Original
36.88000000000001,Original
36.21,Original
35.78,Original
36.53,Original
37.970000000000006,Original
38.95,Original
42.260000000000005,Original
42.05,Original
43.61999999999998,Original
41.6,Original
37.85999999999999,Original
35.71,Original
34.14000000000001,Original
32.76999999999999,Original
29.33,Original
29.690000000000005,Original
29.410000000000007,Original
29.4,Original
32.82,Original
33.349999999999994,Original
32.410000000000004,Original
40.010000000000005,Original
52.000000000000014,Original
84.16000000000001,Original
110.81999999999998,Original
115.35000000000002,Original
115.76,Original
118.49,Original
122.15999999999995,Original
120.24,Original
113.36,Original
104.93,Original
80.39,Original
51.5,Original
38.18999999999999,Original
32.56000000000002,Original
28.570000000000004,Original
29.03,Original
29.250000000000004,Original
30.39,Original
30.05000000000001,Original
29.07,Original
31.700000000000003,Original
32.690000000000005,Original
30.309999999999995,Original
34.07999999999999,Original
47.720000000000006,Original
83.52000000000001,Original
116.69,Original
121.94000000000004,Original
120.98,Original
121.56,Original
126.46,Original
121.64,Original
114.99000000000002,Original
106.5,Original
76.63000000000001,Original
54.73000000000001,Original
43.290000000000006,Original
41.23,Original
27.8,Original
27.42000000000001,Original
30.18,Original
28.42,Original
27.250000000000007,Original
27.63,Original
31.25,Original
32.02,Original
29.6,Original
34.94,Original
48.940000000000005,Original
79.06999999999998,Original
107.4,Original
115.07,Original
115.81,Original
115.85,Original
120.99,Original
118.61,Original
111.89,Original
104.17,Original
78.17999999999996,Original
49.27,Original
41.23,Original
36.36,Original
31.96,Original
28.75,Original
29.9,Original
30.35,Original
28.66,Original
30.53,Original
32.09,Original
32.17000000000001,Original
31.129999999999995,Original
36.04,Original
48.49000000000001,Original
79.98000000000003,Original
110.73,Original
118.65,Original
119.95,Original
121.29,Original
124.54,Original
123.66999999999996,Original
113.49,Original
104.51999999999998,Original
74.56,Original
50.42,Original
36.19999999999999,Original
35.85,Original
29.01,Original
29.97,Original
29.640000000000008,Original
29.38,Original
29.08,Original
30.74,Original
32.02,Original
31.640000000000004,Original
30.41,Original
38.93000000000001,Original
50.43999999999999,Original
79.69,Original
99.13,Original
109.46000000000002,Original
108.95999999999998,Original
107.89999999999998,Original
111.39,Original
110.08,Original
102.61999999999996,Original
86.87999999999998,Original
62.14000000000001,Original
45.97,Original
38.1,Original
31.930000000000003,Original
27.59,Original
27.94,Original
27.9,Original
27.300000000000008,Original
27.08,Original
26.90000000000001,Original
27.06,Original
27.43,Original
26.96,Original
27.03,Original
30.94000000000001,Original
30.77000000000001,Original
32.64,Original
32.45,Original
33.08999999999999,Original
35.09,Original
36.790000000000006,Original
37.50000000000001,Original
38.23000000000001,Original
37.52000000000001,Original
40.36000000000001,Original
39.92000000000001,Original
35.25,Original
32.42,Original
35.17,Original
30.960000000000004,Original
27.7,Original
27.17,Original
27.37,Original
27.120000000000005,Original
27.05,Original
27.19,Original
26.55,Original
27.280000000000005,Original
30.950000000000003,Original
31.12,Original
34.81999999999999,Original
35.800000000000004,Original
42.620000000000005,Original
42.260000000000005,Original
41.60999999999999,Original
42.68,Original
46.06,Original
45.15999999999999,Original
43.52000000000001,Original
42.17999999999999,Original
35.330000000000005,Original
32.989999999999995,Original
30.980000000000008,Original
30.58,Original
27.629999999999995,Original
27.12,Original
27.180000000000003,Original
27.13,Original
30.26,Original
30.97000000000001,Original
30.53,Original
39.29999999999999,Original
45.440000000000005,Original
69.47000000000001,Original
97.93,Original
103.96999999999998,Original
105.2,Original
104.61,Original
113.74000000000004,Original
107.21,Original
102.97,Original
95.30999999999996,Original
70.01000000000002,Original
43.080000000000005,Original
32.79999999999999,Original
31.2,Original
29.57,Original
28.8,Original
28.65,Original
29.19,Original
28.97000000000001,Original
29.15,Original
32.84,Original
31.67,Original
29.32,Original
34.470000000000006,Original
45.24,Original
72.12,Original
99.35000000000002,Original
102.92,Original
102.73,Original
104.87,Original
112.36999999999996,Original
110.78999999999998,Original
106.71000000000002,Original
98.61,Original
71.14,Original
45.96,Original
40.48,Original
35.02,Original
28.36,Original
27.71,Original
27.91,Original
28.41999999999999,Original
28.06,Original
28.12,Original
31.000000000000007,Original
32.85,Original
30.91,Original
34.78,Original
45.13,Original
73.56999999999998,Original
97.2,Original
103.19,Original
103.47,Original
104.11,Original
111.39,Original
109.10999999999996,Original
100.73999999999998,Original
96.02,Original
70.61999999999999,Original
44.99999999999999,Original
38.62,Original
30.75,Original
28.2,Original
29.88000000000001,Original
31.41,Original
30.26,Original
29.74,Original
28.45,Original
31.25,Original
31.17,Original
31.480000000000004,Original
34.690000000000005,Original
45.61000000000001,Original
72.93,Original
99.67,Original
101.72,Original
102.61,Original
102.57,Original
108.21,Original
107.56999999999998,Original
103.31,Original
97.18000000000002,Original
